tier,time_len,col,lan_type,model_name,match_id,training_time
EMERALD,20,4col,Exponential,RF,KR_6706440997,0.019218500005081296
EMERALD,20,4col,Exponential,RF,KR_6633976812,0.01955560001078993
EMERALD,20,4col,Exponential,RF,KR_6716886112,0.019546099996659905
EMERALD,20,4col,Exponential,RF,KR_6716865681,0.01929339999333024
EMERALD,20,4col,Exponential,SVC,KR_6656499891,0.010285899974405766
EMERALD,20,4col,Exponential,SVC,KR_6720745651,0.009740799956489354
EMERALD,20,4col,Exponential,SVC,KR_6720673430,0.010022900009062141
EMERALD,20,4col,Exponential,SVC,KR_6720618309,0.009970000013709068
EMERALD,20,4col,Exponential,SVC,KR_6720468016,0.00992659997427836
EMERALD,20,4col,Exponential,SVC,KR_6688779490,0.00977989996317774
EMERALD,20,4col,Exponential,SVC,KR_6706440997,0.009690400038380176
EMERALD,20,4col,Exponential,SVC,KR_6633976812,0.011290599999483675
EMERALD,20,4col,Exponential,SVC,KR_6716886112,0.01007189997471869
EMERALD,20,4col,Exponential,SVC,KR_6716865681,0.00966159999370575
EMERALD,20,4col,Exponential,XGB,KR_6656499891,0.006258799985516816
EMERALD,20,4col,Exponential,XGB,KR_6720745651,0.005715899984352291
EMERALD,20,4col,Exponential,XGB,KR_6720673430,0.01040389999980107
EMERALD,20,4col,Exponential,XGB,KR_6720618309,0.010414899967145175
EMERALD,20,4col,Exponential,XGB,KR_6720468016,0.006259899993892759
EMERALD,20,4col,Exponential,XGB,KR_6688779490,0.0102453000145033
EMERALD,20,4col,Exponential,XGB,KR_6706440997,0.005701899994164705
EMERALD,20,4col,Exponential,XGB,KR_6633976812,0.005997299973387271
EMERALD,20,4col,Exponential,XGB,KR_6716886112,0.005924299999605864
EMERALD,20,4col,Exponential,XGB,KR_6716865681,0.01014889997895807
EMERALD,20,4col,Mixed,knn,KR_6656499891,0.008847000019159168
EMERALD,20,4col,Mixed,knn,KR_6720745651,0.003114999970421195
EMERALD,20,4col,Mixed,knn,KR_6720673430,0.005711700010579079
EMERALD,20,4col,Mixed,knn,KR_6720618309,0.005726300005335361
EMERALD,20,4col,Mixed,knn,KR_6720468016,0.005937199981417507
EMERALD,20,4col,Mixed,knn,KR_6688779490,0.005611700005829334
EMERALD,20,4col,Mixed,knn,KR_6706440997,0.005986200005281717
EMERALD,20,4col,Mixed,knn,KR_6633976812,0.0030485999886877835
EMERALD,20,4col,Mixed,knn,KR_6716886112,0.0032678000279702246
EMERALD,20,4col,Mixed,knn,KR_6716865681,0.0031260999967344105
EMERALD,20,4col,Mixed,LR,KR_6656499891,0.0026781000196933746
EMERALD,20,4col,Mixed,LR,KR_6720745651,0.0049455999978818
EMERALD,20,4col,Mixed,LR,KR_6720673430,0.004983700055163354
EMERALD,20,4col,Mixed,LR,KR_6720618309,0.005280800047330558
EMERALD,20,4col,Mixed,LR,KR_6720468016,0.004890899988822639
EMERALD,20,4col,Mixed,LR,KR_6688779490,0.004919300030451268
EMERALD,20,4col,Mixed,LR,KR_6706440997,0.004872600024100393
EMERALD,20,4col,Mixed,LR,KR_6633976812,0.004928199981804937
EMERALD,20,4col,Mixed,LR,KR_6716886112,0.004932000010740012
EMERALD,20,4col,Mixed,LR,KR_6716865681,0.004869299998972565
EMERALD,20,4col,Mixed,RF,KR_6656499891,0.014657299965620041
EMERALD,20,4col,Mixed,RF,KR_6720745651,0.014470699999947101
EMERALD,20,4col,Mixed,RF,KR_6720673430,0.014501199999358505
EMERALD,20,4col,Mixed,RF,KR_6720618309,0.014750300033483654
EMERALD,20,4col,Mixed,RF,KR_6720468016,0.01452999998582527
EMERALD,20,4col,Mixed,RF,KR_6688779490,0.01459969999268651
EMERALD,20,4col,Mixed,RF,KR_6706440997,0.014681999979075044
EMERALD,20,4col,Mixed,RF,KR_6633976812,0.014812399982474744
EMERALD,20,4col,Mixed,RF,KR_6716886112,0.014972900040447712
EMERALD,20,4col,Mixed,RF,KR_6716865681,0.014809899963438511
EMERALD,20,4col,Mixed,SVC,KR_6656499891,0.005091600003652275
EMERALD,20,4col,Mixed,SVC,KR_6720745651,0.005405500007327646
EMERALD,20,4col,Mixed,SVC,KR_6720673430,0.00499589997343719
EMERALD,20,4col,Mixed,SVC,KR_6720618309,0.00501659995643422
EMERALD,20,4col,Mixed,SVC,KR_6720468016,0.004989399982150644
EMERALD,20,4col,Mixed,SVC,KR_6688779490,0.00495889998273924
EMERALD,20,4col,Mixed,SVC,KR_6706440997,0.004976399999577552
EMERALD,20,4col,Mixed,SVC,KR_6633976812,0.005035599984694272
EMERALD,20,4col,Mixed,SVC,KR_6716886112,0.004961300001014024
EMERALD,20,4col,Mixed,SVC,KR_6716865681,0.005016100010834634
EMERALD,20,4col,Mixed,XGB,KR_6656499891,0.005744699970819056
EMERALD,20,4col,Mixed,XGB,KR_6720745651,0.0030276000034064054
EMERALD,20,4col,Mixed,XGB,KR_6720673430,0.003018899995367974
EMERALD,20,4col,Mixed,XGB,KR_6720618309,0.00552329997299239
EMERALD,20,4col,Mixed,XGB,KR_6720468016,0.005619000003207475
EMERALD,20,4col,Mixed,XGB,KR_6688779490,0.0034471999970264733
EMERALD,20,4col,Mixed,XGB,KR_6706440997,0.002965399995446205
EMERALD,20,4col,Mixed,XGB,KR_6633976812,0.003066800010856241
EMERALD,20,4col,Mixed,XGB,KR_6716886112,0.0036934000090695918
EMERALD,20,4col,Mixed,XGB,KR_6716865681,0.0053922999650239944
EMERALD,20,totalDamageDone,Linear,knn,KR_6656499891,0.0021197000169195235
EMERALD,20,totalDamageDone,Linear,knn,KR_6720745651,0.0018137999577447772
EMERALD,20,totalDamageDone,Linear,knn,KR_6720673430,0.0018471999792382121
EMERALD,20,totalDamageDone,Linear,knn,KR_6720618309,0.001811399997677654
EMERALD,20,totalDamageDone,Linear,knn,KR_6720468016,0.0018795999931171536
EMERALD,20,totalDamageDone,Linear,knn,KR_6688779490,0.001948899996932596
EMERALD,20,totalDamageDone,Linear,knn,KR_6706440997,0.0018924999749287963
EMERALD,20,totalDamageDone,Linear,knn,KR_6633976812,0.0019286999595351517
EMERALD,20,totalDamageDone,Linear,knn,KR_6716886112,0.002022799977567047
EMERALD,20,totalDamageDone,Linear,knn,KR_6716865681,0.0018434000085107982
EMERALD,20,totalDamageDone,Linear,LR,KR_6656499891,0.0006036999984644353
EMERALD,20,totalDamageDone,Linear,LR,KR_6720745651,0.0010176000068895519
EMERALD,20,totalDamageDone,Linear,LR,KR_6720673430,0.000987800012808293
EMERALD,20,totalDamageDone,Linear,LR,KR_6720618309,0.0010387999936938286
EMERALD,20,totalDamageDone,Linear,LR,KR_6720468016,0.0010455999872647226
EMERALD,20,totalDamageDone,Linear,LR,KR_6688779490,0.0009745999705046415
EMERALD,20,totalDamageDone,Linear,LR,KR_6706440997,0.0009675000328570604
EMERALD,20,totalDamageDone,Linear,LR,KR_6633976812,0.001036300032865256
EMERALD,20,totalDamageDone,Linear,LR,KR_6716886112,0.001006999984383583
EMERALD,20,totalDamageDone,Linear,LR,KR_6716865681,0.001066399971023202
EMERALD,20,totalDamageDone,Linear,RF,KR_6656499891,0.00238840002566576
EMERALD,20,totalDamageDone,Linear,RF,KR_6720745651,0.002507800003513694
EMERALD,20,totalDamageDone,Linear,RF,KR_6720673430,0.005969099991489202
EMERALD,20,totalDamageDone,Linear,RF,KR_6720618309,0.005869499989785254
EMERALD,20,totalDamageDone,Linear,RF,KR_6720468016,0.006083899992518127
EMERALD,20,totalDamageDone,Linear,RF,KR_6688779490,0.005994000006467104
EMERALD,20,totalDamageDone,Linear,RF,KR_6706440997,0.005954099993687123
EMERALD,20,totalDamageDone,Linear,RF,KR_6633976812,0.005965700023807585
EMERALD,20,totalDamageDone,Linear,RF,KR_6716886112,0.005885599995963275
EMERALD,20,totalDamageDone,Linear,RF,KR_6716865681,0.005888899962883443
EMERALD,20,totalDamageDone,Linear,SVC,KR_6656499891,0.001199499994982034
EMERALD,20,totalDamageDone,Linear,SVC,KR_6720745651,0.001112000027205795
EMERALD,20,totalDamageDone,Linear,SVC,KR_6720673430,0.0011317000025883317
EMERALD,20,totalDamageDone,Linear,SVC,KR_6720618309,0.0011162000009790063
EMERALD,20,totalDamageDone,Linear,SVC,KR_6720468016,0.0011322000063955784
EMERALD,20,totalDamageDone,Linear,SVC,KR_6688779490,0.001159599982202053
EMERALD,20,totalDamageDone,Linear,SVC,KR_6706440997,0.0011428999714553356
EMERALD,20,totalDamageDone,Linear,SVC,KR_6633976812,0.0011149000492878258
EMERALD,20,totalDamageDone,Linear,SVC,KR_6716886112,0.0010983999818563461
EMERALD,20,totalDamageDone,Linear,SVC,KR_6716865681,0.0011269000242464244
EMERALD,20,totalDamageDone,Linear,XGB,KR_6656499891,0.001788599998690188
EMERALD,20,totalDamageDone,Linear,XGB,KR_6720745651,0.0013355000410228968
EMERALD,20,totalDamageDone,Linear,XGB,KR_6720673430,0.0013981999945826828
EMERALD,20,totalDamageDone,Linear,XGB,KR_6720618309,0.0012457999982871115
EMERALD,20,totalDamageDone,Linear,XGB,KR_6720468016,0.0012874999665655196
EMERALD,20,totalDamageDone,Linear,XGB,KR_6688779490,0.0012586000375449657
EMERALD,20,totalDamageDone,Linear,XGB,KR_6706440997,0.0012561000185087323
EMERALD,20,totalDamageDone,Linear,XGB,KR_6633976812,0.0013017000164836645
EMERALD,20,totalDamageDone,Linear,XGB,KR_6716886112,0.0014663999900221825
EMERALD,20,totalDamageDone,Linear,XGB,KR_6716865681,0.0014995999517850578
EMERALD,20,totalDamageDone,Exponential,knn,KR_6656499891,0.003703499969560653
EMERALD,20,totalDamageDone,Exponential,knn,KR_6720745651,0.003549999964889139
EMERALD,20,totalDamageDone,Exponential,knn,KR_6720673430,0.003416999999899417
EMERALD,20,totalDamageDone,Exponential,knn,KR_6720618309,0.0034046999644488096
EMERALD,20,totalDamageDone,Exponential,knn,KR_6720468016,0.0033564000041224062
EMERALD,20,totalDamageDone,Exponential,knn,KR_6688779490,0.0033310999860987067
EMERALD,20,totalDamageDone,Exponential,knn,KR_6706440997,0.0033691999851725996
EMERALD,20,totalDamageDone,Exponential,knn,KR_6633976812,0.0033596999710425735
EMERALD,20,totalDamageDone,Exponential,knn,KR_6716886112,0.003350999963004142
EMERALD,20,totalDamageDone,Exponential,knn,KR_6716865681,0.00333059998229146
EMERALD,20,totalDamageDone,Exponential,LR,KR_6656499891,0.002723400015383959
EMERALD,20,totalDamageDone,Exponential,LR,KR_6720745651,0.0025647999718785286
EMERALD,20,totalDamageDone,Exponential,LR,KR_6720673430,0.0026399000198580325
EMERALD,20,totalDamageDone,Exponential,LR,KR_6720618309,0.0026227000053040683
EMERALD,20,totalDamageDone,Exponential,LR,KR_6720468016,0.002535700041335076
EMERALD,20,totalDamageDone,Exponential,LR,KR_6688779490,0.002529699995648116
EMERALD,20,totalDamageDone,Exponential,LR,KR_6706440997,0.002599200000986457
EMERALD,20,totalDamageDone,Exponential,LR,KR_6633976812,0.0025606999988667667
EMERALD,20,totalDamageDone,Exponential,LR,KR_6716886112,0.0025615000049583614
EMERALD,20,totalDamageDone,Exponential,LR,KR_6716865681,0.0026294999988749623
EMERALD,20,totalDamageDone,Exponential,RF,KR_6656499891,0.012341399968136102
EMERALD,20,totalDamageDone,Exponential,RF,KR_6720745651,0.012176499993074685
EMERALD,20,totalDamageDone,Exponential,RF,KR_6720673430,0.012209200009237975
EMERALD,20,totalDamageDone,Exponential,RF,KR_6720618309,0.012189800036139786
EMERALD,20,totalDamageDone,Exponential,RF,KR_6720468016,0.012657899991609156
EMERALD,20,totalDamageDone,Exponential,RF,KR_6688779490,0.01278490002732724
EMERALD,20,totalDamageDone,Exponential,RF,KR_6706440997,0.01237890002084896
EMERALD,20,totalDamageDone,Exponential,RF,KR_6633976812,0.012313799990806729
EMERALD,20,totalDamageDone,Exponential,RF,KR_6716886112,0.012483800004702061
EMERALD,20,totalDamageDone,Exponential,RF,KR_6716865681,0.012293699954170734
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6656499891,0.001636000000871718
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6720745651,0.002666099986527115
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6720673430,0.0027476000250317156
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6720618309,0.002703299978747964
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6720468016,0.0027326999697834253
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6688779490,0.0027308999560773373
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6706440997,0.0027397999656386673
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6633976812,0.0027095999685116112
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6716886112,0.002715200011152774
EMERALD,20,totalDamageDone,Exponential,SVC,KR_6716865681,0.002720499993301928
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6656499891,0.0034488000092096627
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6720745651,0.002874900004826486
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6720673430,0.0028514000005088747
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6720618309,0.0030747000128030777
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6720468016,0.0028467000229284167
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6688779490,0.0028717999812215567
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6706440997,0.003092000028118491
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6633976812,0.003162599983625114
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6716886112,0.002953799965325743
EMERALD,20,totalDamageDone,Exponential,XGB,KR_6716865681,0.0030765000265091658
EMERALD,20,totalDamageDone,Mixed,knn,KR_6656499891,0.002444899990223348
EMERALD,20,totalDamageDone,Mixed,knn,KR_6720745651,0.002426200022455305
EMERALD,20,totalDamageDone,Mixed,knn,KR_6720673430,0.002225700009148568
EMERALD,20,totalDamageDone,Mixed,knn,KR_6720618309,0.002438900002744049
EMERALD,20,totalDamageDone,Mixed,knn,KR_6720468016,0.0023214000393636525
EMERALD,20,totalDamageDone,Mixed,knn,KR_6688779490,0.002296100021339953
EMERALD,20,totalDamageDone,Mixed,knn,KR_6706440997,0.002357899968046695
EMERALD,20,totalDamageDone,Mixed,knn,KR_6633976812,0.002241100009996444
EMERALD,20,totalDamageDone,Mixed,knn,KR_6716886112,0.0024818999809212983
EMERALD,20,totalDamageDone,Mixed,knn,KR_6716865681,0.002397600037511438
EMERALD,20,totalDamageDone,Mixed,LR,KR_6656499891,0.0014993000077083707
EMERALD,20,totalDamageDone,Mixed,LR,KR_6720745651,0.001500000013038516
EMERALD,20,totalDamageDone,Mixed,LR,KR_6720673430,0.0014022999675944448
EMERALD,20,totalDamageDone,Mixed,LR,KR_6720618309,0.0014034999767318368
EMERALD,20,totalDamageDone,Mixed,LR,KR_6720468016,0.0014317999593913555
EMERALD,20,totalDamageDone,Mixed,LR,KR_6688779490,0.0014631000231020153
EMERALD,20,totalDamageDone,Mixed,LR,KR_6706440997,0.001436999998986721
EMERALD,20,totalDamageDone,Mixed,LR,KR_6633976812,0.0014564000302925706
EMERALD,20,totalDamageDone,Mixed,LR,KR_6716886112,0.0014927999582141638
EMERALD,20,totalDamageDone,Mixed,LR,KR_6716865681,0.001491400005761534
EMERALD,20,totalDamageDone,Mixed,RF,KR_6656499891,0.006460900011006743
EMERALD,20,totalDamageDone,Mixed,RF,KR_6720745651,0.006398300000000745
EMERALD,20,totalDamageDone,Mixed,RF,KR_6720673430,0.0062772000092081726
EMERALD,20,totalDamageDone,Mixed,RF,KR_6720618309,0.006332999968435615
EMERALD,20,totalDamageDone,Mixed,RF,KR_6720468016,0.006289199984166771
EMERALD,20,totalDamageDone,Mixed,RF,KR_6688779490,0.006359899998642504
EMERALD,20,totalDamageDone,Mixed,RF,KR_6706440997,0.006308500014711171
EMERALD,20,totalDamageDone,Mixed,RF,KR_6633976812,0.006713600014336407
EMERALD,20,totalDamageDone,Mixed,RF,KR_6716886112,0.0062698000110685825
EMERALD,20,totalDamageDone,Mixed,RF,KR_6716865681,0.006282500049564987
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6656499891,0.0016049999976530671
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6720745651,0.0015494999825023115
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6720673430,0.0015287999995052814
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6720618309,0.0015174999716691673
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6720468016,0.0015409999759867787
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6688779490,0.001574800000526011
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6706440997,0.0016083000227808952
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6633976812,0.0015914999530650675
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6716886112,0.0015518000000156462
EMERALD,20,totalDamageDone,Mixed,SVC,KR_6716865681,0.0015752000035718083
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6656499891,0.0021699999924749136
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6720745651,0.001735400001052767
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6720673430,0.0018278000061400235
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6720618309,0.0017032999894581735
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6720468016,0.0016774999676272273
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6688779490,0.0016815999988466501
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6706440997,0.0017296999576501548
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6633976812,0.0016749999485909939
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6716886112,0.0017609999631531537
EMERALD,20,totalDamageDone,Mixed,XGB,KR_6716865681,0.0016799999866634607
EMERALD,20,totalDamageTaken,Linear,knn,KR_6656499891,0.002246699994429946
EMERALD,20,totalDamageTaken,Linear,knn,KR_6720745651,0.0009881000150926411
EMERALD,20,totalDamageTaken,Linear,knn,KR_6720673430,0.0018567999941296875
EMERALD,20,totalDamageTaken,Linear,knn,KR_6720618309,0.0018871999927796423
EMERALD,20,totalDamageTaken,Linear,knn,KR_6720468016,0.0018088999786414206
EMERALD,20,totalDamageTaken,Linear,knn,KR_6688779490,0.0019122000085189939
EMERALD,20,totalDamageTaken,Linear,knn,KR_6706440997,0.001783300016541034
EMERALD,20,totalDamageTaken,Linear,knn,KR_6633976812,0.0017606999608688056
EMERALD,20,totalDamageTaken,Linear,knn,KR_6716886112,0.0019052000134252012
EMERALD,20,totalDamageTaken,Linear,knn,KR_6716865681,0.001818799995817244
EMERALD,20,totalDamageTaken,Linear,LR,KR_6656499891,0.0010101000079885125
EMERALD,20,totalDamageTaken,Linear,LR,KR_6720745651,0.0010145000414922833
EMERALD,20,totalDamageTaken,Linear,LR,KR_6720673430,0.00102530000731349
EMERALD,20,totalDamageTaken,Linear,LR,KR_6720618309,0.0010402000043541193
EMERALD,20,totalDamageTaken,Linear,LR,KR_6720468016,0.0009890000219456851
EMERALD,20,totalDamageTaken,Linear,LR,KR_6688779490,0.001033000007737428
EMERALD,20,totalDamageTaken,Linear,LR,KR_6706440997,0.0010364999761804938
EMERALD,20,totalDamageTaken,Linear,LR,KR_6633976812,0.0009988999809138477
EMERALD,20,totalDamageTaken,Linear,LR,KR_6716886112,0.0010535000474192202
EMERALD,20,totalDamageTaken,Linear,LR,KR_6716865681,0.0010494999587535858
EMERALD,20,totalDamageTaken,Linear,RF,KR_6656499891,0.005994500010274351
EMERALD,20,totalDamageTaken,Linear,RF,KR_6720745651,0.00597830000333488
EMERALD,20,totalDamageTaken,Linear,RF,KR_6720673430,0.005909800005611032
EMERALD,20,totalDamageTaken,Linear,RF,KR_6720618309,0.005801699997391552
EMERALD,20,totalDamageTaken,Linear,RF,KR_6720468016,0.005888499959837645
EMERALD,20,totalDamageTaken,Linear,RF,KR_6688779490,0.005964700016193092
EMERALD,20,totalDamageTaken,Linear,RF,KR_6706440997,0.005898699979297817
EMERALD,20,totalDamageTaken,Linear,RF,KR_6633976812,0.00578280002810061
EMERALD,20,totalDamageTaken,Linear,RF,KR_6716886112,0.006014899990987033
EMERALD,20,totalDamageTaken,Linear,RF,KR_6716865681,0.006036400038283318
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6656499891,0.0007151999743655324
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6720745651,0.0007178999949246645
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6720673430,0.0006552999839186668
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6720618309,0.0012629000120796263
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6720468016,0.0012305999989621341
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6688779490,0.0012060999870300293
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6706440997,0.0012428999762050807
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6633976812,0.0012309000012464821
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6716886112,0.0012068000505678356
EMERALD,20,totalDamageTaken,Linear,SVC,KR_6716865681,0.001240900019183755
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6656499891,0.0019807000062428415
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6720745651,0.0015634999726898968
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6720673430,0.0014283000491559505
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6720618309,0.001454099954571575
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6720468016,0.0014355999883264303
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6688779490,0.0014340999769046903
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6706440997,0.001406499999575317
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6633976812,0.00138079997850582
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6716886112,0.001433999976143241
EMERALD,20,totalDamageTaken,Linear,XGB,KR_6716865681,0.0014686000067740679
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6656499891,0.003757000027690083
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6720745651,0.003489999973680824
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6720673430,0.0034381000441499054
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6720618309,0.0037637000204995275
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6720468016,0.0035808999673463404
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6688779490,0.003370799997355789
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6706440997,0.003482300031464547
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6633976812,0.0033776999916881323
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6716886112,0.003626000019721687
EMERALD,20,totalDamageTaken,Exponential,knn,KR_6716865681,0.0033378999796696007
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6656499891,0.0015472000231966376
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6720745651,0.001442300039343536
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6720673430,0.0025947000249288976
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6720618309,0.0025891000404953957
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6720468016,0.002621999999973923
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6688779490,0.00259869999717921
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6706440997,0.0025976000470109284
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6633976812,0.0029345000511966646
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6716886112,0.002842000045347959
EMERALD,20,totalDamageTaken,Exponential,LR,KR_6716865681,0.0026445999974384904
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6656499891,0.004808300000149757
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6720745651,0.012114100041799247
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6720673430,0.012152500043157488
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6720618309,0.01223189994925633
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6720468016,0.012156699958723038
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6688779490,0.01204400003189221
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6706440997,0.011996100016403943
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6633976812,0.012023399991448969
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6716886112,0.012423500011209399
EMERALD,20,totalDamageTaken,Exponential,RF,KR_6716865681,0.011968899983912706
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6656499891,0.0015915000112727284
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6720745651,0.0027925000176765025
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6720673430,0.0028110999846830964
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6720618309,0.0028318999684415758
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6720468016,0.0028102999785915017
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6688779490,0.0028539999620988965
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6706440997,0.0027576000429689884
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6633976812,0.002807099954225123
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6716886112,0.0030881999991834164
EMERALD,20,totalDamageTaken,Exponential,SVC,KR_6716865681,0.002882900007534772
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6656499891,0.0034177000052295625
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6720745651,0.0029199999989941716
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6720673430,0.003051700012292713
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6720618309,0.003153999976348132
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6720468016,0.002864199981559068
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6688779490,0.0028793999808840454
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6706440997,0.0028628999716602266
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6633976812,0.003175900026690215
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6716886112,0.003301899996586144
EMERALD,20,totalDamageTaken,Exponential,XGB,KR_6716865681,0.003056699992157519
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6656499891,0.002549899974837899
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6720745651,0.002439600008074194
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6720673430,0.0023302999907173216
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6720618309,0.0022668999736197293
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6720468016,0.0023820000351406634
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6688779490,0.0021985999774187803
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6706440997,0.002202100004069507
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6633976812,0.0022269999608397484
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6716886112,0.002252700040116906
EMERALD,20,totalDamageTaken,Mixed,knn,KR_6716865681,0.0026215999969281256
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6656499891,0.0015032999799586833
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6720745651,0.0014915000065229833
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6720673430,0.0014415000332519412
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6720618309,0.0014821000513620675
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6720468016,0.0014161000144667923
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6688779490,0.0014804999809712172
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6706440997,0.0013975999900139868
EMERALD,20,totalDamageTaken,Mixed,LR,KR_6633976812,0.00153189996490255
