tier,time_len,col,lan_type,model_name,match_id,training_time
EMERALD,25,totalDamageDone,Linear,SVC,KR_6720618309,0.001113099977374
BRONZE,15,totalGold,Linear,SVC,KR_6719801174,0.0011130000348202
DIAMOND,15,xp,Linear,SVC,KR_6718954639,0.0011129999766126
EMERALD,20,totalGold,Linear,SVC,KR_6720468016,0.0011129999766126
CHALLENGER,25,totalGold,Linear,SVC,KR_6718989642,0.0011129000340588
BRONZE,30,totalGold,Linear,SVC,KR_6698859172,0.0011126000317744
MASTER,30,totalGold,Linear,SVC,KR_6702312310,0.0011125999735668
PLATINUM,30,totalDamageDone,Linear,SVC,KR_6720862597,0.0011124999728053
GOLD,25,xp,Linear,SVC,KR_6685691130,0.0011121000279672
EMERALD,20,totalDamageDone,Linear,SVC,KR_6720745651,0.0011120000272057
SILVER,20,totalDamageDone,Linear,SVC,KR_6722876813,0.0011119999689981
GRANDMASTER,15,totalGold,Linear,LR,KR_6720031714,0.0011118999682366
IRON,20,xp,Linear,SVC,KR_6693725199,0.0011117999674752
BRONZE,15,totalDamageDone,Linear,SVC,KR_6623220455,0.0011117000249214
DIAMOND,30,xp,Linear,SVC,KR_6711406479,0.0011116000241599
GOLD,15,xp,Linear,SVC,KR_6685691130,0.0011115000233985
DIAMOND,30,totalDamageTaken,Linear,SVC,KR_6689153168,0.0011113999644294
CHALLENGER,25,totalDamageDone,Linear,SVC,KR_6720275332,0.0011112999636679
EMERALD,30,totalDamageTaken,Linear,SVC,KR_6688779490,0.0011112000211142
IRON,30,xp,Linear,SVC,KR_6628785661,0.001111099962145
DIAMOND,15,totalDamageDone,Linear,SVC,KR_6689153168,0.0011110000195913
IRON,30,totalDamageDone,Linear,SVC,KR_6693725199,0.0011109999613836
BRONZE,15,totalDamageDone,Linear,SVC,KR_6718308708,0.0011108000180684
PLATINUM,25,totalDamageDone,Linear,SVC,KR_6720721077,0.0011107000173069
IRON,15,totalGold,Linear,SVC,KR_6721830650,0.0011107000173069
MASTER,30,totalGold,Linear,SVC,KR_6711732043,0.001110199955292
MASTER,30,totalDamageDone,Linear,knn,KR_6719639076,0.0011101000127382
DIAMOND,20,xp,Linear,SVC,KR_6720398487,0.0011098000104539
CHALLENGER,10,xp,Linear,LR,KR_6718989642,0.0011098000104539
IRON,15,totalDamageDone,Linear,SVC,KR_6721830650,0.001109600008931
IRON,25,totalGold,Linear,SVC,KR_6704855811,0.001109600008931
CHALLENGER,15,totalGold,Linear,SVC,KR_6720369775,0.0011095000081695
EMERALD,15,xp,Linear,SVC,KR_6633976812,0.0011094000074081
GOLD,30,xp,Linear,SVC,KR_6722864607,0.0011094000074081
CHALLENGER,20,xp,Linear,SVC,KR_6718915047,0.001109299948439
DIAMOND,30,xp,Linear,SVC,KR_6720008037,0.0011092000058852
IRON,15,xp,Linear,SVC,KR_6692638149,0.0011091000051237
PLATINUM,20,totalGold,Linear,SVC,KR_6629083317,0.0011090000043623
CHALLENGER,30,totalDamageTaken,Linear,SVC,KR_6719076193,0.0011090000043623
EMERALD,15,totalGold,Linear,SVC,KR_6720618309,0.0011088000028394
IRON,25,totalDamageDone,Linear,SVC,KR_6618104295,0.0011087000020779
PLATINUM,20,totalDamageDone,Linear,SVC,KR_6720788356,0.0011086000013165
PLATINUM,20,totalGold,Linear,SVC,KR_6720862597,0.0011086000013165
GOLD,5,totalGold,Mixed,SVC,KR_6653234423,0.001108500000555
EMERALD,10,totalDamageTaken,Linear,LR,KR_6706440997,0.0011083999997936
CHALLENGER,5,xp,Linear,LR,KR_6720411617,0.0011082999990321
EMERALD,25,xp,Linear,SVC,KR_6720673430,0.0011082999990321
IRON,15,totalDamageDone,Linear,SVC,KR_6718588302,0.0011082999990321
SILVER,30,totalDamageTaken,Linear,SVC,KR_6718791445,0.0011082999990321
EMERALD,30,totalGold,Linear,SVC,KR_6720618309,0.0011079999967478
CHALLENGER,10,xp,Linear,LR,KR_6720411617,0.0011077999952249
MASTER,15,xp,Linear,SVC,KR_6702312310,0.0011077999952249
BRONZE,30,totalDamageTaken,Linear,SVC,KR_6643461539,0.001107599993702
PLATINUM,30,totalDamageTaken,Linear,SVC,KR_6714668974,0.001107599993702
IRON,25,totalDamageDone,Linear,SVC,KR_6617405224,0.0011074999929405
SILVER,30,xp,Linear,SVC,KR_6708495790,0.0011072000488638
CHALLENGER,5,totalDamageTaken,Linear,LR,KR_6720216348,0.0011072000488638
IRON,20,totalDamageDone,Linear,LR,KR_6692638149,0.0011071999906562
CHALLENGER,20,xp,Linear,SVC,KR_6719076193,0.0011071999906562
BRONZE,20,xp,Linear,SVC,KR_6722673207,0.0011068999883718
IRON,25,xp,Linear,LR,KR_6628785661,0.0011068999883718
IRON,15,totalGold,Linear,SVC,KR_6628785661,0.001106800045818
DIAMOND,30,xp,Linear,SVC,KR_6697626991,0.0011067999876104
IRON,15,xp,Linear,LR,KR_6718588302,0.0011067999876104
IRON,10,totalGold,Linear,LR,KR_6706218048,0.0011067999876104
MASTER,25,totalGold,Linear,SVC,KR_6711732043,0.0011067000450566
BRONZE,30,xp,Linear,SVC,KR_6693211202,0.0011067000450566
IRON,30,totalDamageDone,Linear,SVC,KR_6692638149,0.0011066999868489
IRON,15,totalDamageDone,Linear,SVC,KR_6692638149,0.001106499985326
CHALLENGER,5,xp,Linear,LR,KR_6718952462,0.001106499985326
BRONZE,20,totalDamageDone,Linear,SVC,KR_6623220455,0.0011063999845646
CHALLENGER,10,totalDamageTaken,Linear,LR,KR_6720411617,0.0011062999838031
MASTER,15,totalGold,Linear,SVC,KR_6721279552,0.0011062999838031
IRON,25,totalDamageDone,Linear,SVC,KR_6693725199,0.0011061999830417
GRANDMASTER,15,totalDamageDone,Linear,SVC,KR_6720031714,0.0011060999822802
DIAMOND,15,totalGold,Linear,SVC,KR_6718954639,0.0011060999822802
PLATINUM,15,xp,Linear,SVC,KR_6720788356,0.0011060000397264
CHALLENGER,5,xp,Linear,LR,KR_6718989642,0.0011057999799959
EMERALD,15,totalDamageDone,Linear,knn,KR_6720673430,0.0011056999792344
IRON,30,totalDamageTaken,Linear,SVC,KR_6707011931,0.0011054999777115
DIAMOND,25,xp,Linear,SVC,KR_6711406479,0.0011053999769501
BRONZE,30,totalDamageTaken,Linear,SVC,KR_6697602921,0.0011052999761886
CHALLENGER,15,totalGold,Linear,SVC,KR_6720275332,0.0011049999739043
EMERALD,15,xp,Linear,SVC,KR_6720468016,0.0011048999731428
IRON,30,totalDamageDone,Linear,SVC,KR_6628785661,0.001104499970097
CHALLENGER,30,totalDamageTaken,Linear,SVC,KR_6718989642,0.0011044000275433
GOLD,15,totalGold,Linear,SVC,KR_6717057617,0.0011042999685741
SILVER,25,totalGold,Linear,SVC,KR_6711575562,0.0011042999685741
EMERALD,25,xp,Linear,SVC,KR_6720618309,0.0011041000252589
EMERALD,30,totalDamageTaken,Linear,SVC,KR_6706440997,0.0011040000244975
BRONZE,15,totalGold,Linear,SVC,KR_6612511481,0.0011040000244975
EMERALD,25,xp,Linear,SVC,KR_6633976812,0.0011039999662898
DIAMOND,15,totalGold,Linear,SVC,KR_6719888945,0.0011039999662898
EMERALD,20,totalGold,Linear,SVC,KR_6633976812,0.001103900023736
CHALLENGER,10,totalDamageTaken,Linear,LR,KR_6720275332,0.001103900023736
SILVER,25,totalDamageDone,Linear,SVC,KR_6672584601,0.0011038999655283
MASTER,15,totalDamageDone,Linear,SVC,KR_6711732043,0.0011038999655283
SILVER,30,totalDamageDone,Linear,SVC,KR_6722571790,0.0011038000229746
CHALLENGER,15,xp,Linear,SVC,KR_6718952462,0.0011037000222131
GOLD,30,totalGold,Linear,SVC,KR_6706170670,0.0011036000214517
CHALLENGER,5,totalGold,Linear,SVC,KR_6720411617,0.0011036000214517
SILVER,25,xp,Linear,SVC,KR_6722700025,0.001103599963244
CHALLENGER,30,totalGold,Linear,SVC,KR_6720216348,0.0011035000206902
BRONZE,15,totalDamageDone,Linear,SVC,KR_6722673207,0.0011035000206902
IRON,20,xp,Linear,SVC,KR_6692638149,0.0011034000199288
PLATINUM,15,totalDamageDone,Linear,knn,KR_6714668974,0.0011033999617211
DIAMOND,15,totalGold,Linear,knn,KR_6697727419,0.0011031000176444
BRONZE,30,xp,Linear,SVC,KR_6643461539,0.0011031000176444
DIAMOND,15,totalDamageDone,Linear,SVC,KR_6697727419,0.0011027999571524
DIAMOND,15,totalDamageDone,Linear,SVC,KR_6719888945,0.0011027000145986
GRANDMASTER,15,totalGold,Linear,SVC,KR_6720031714,0.001102699956391
SILVER,15,totalDamageDone,Linear,SVC,KR_6709199827,0.0011024000123143
PLATINUM,25,totalDamageDone,Linear,SVC,KR_6720945585,0.0011024000123143
DIAMOND,30,totalGold,Linear,LR,KR_6697626991,0.0011022999533452
PLATINUM,20,totalGold,Linear,SVC,KR_6628974366,0.0011021000100299
GOLD,25,totalGold,Linear,SVC,KR_6722209068,0.0011021000100299
CHALLENGER,15,totalDamageDone,Linear,SVC,KR_6718952462,0.0011020999518223
GRANDMASTER,15,totalDamageDone,Linear,SVC,KR_6720006844,0.0011020000092685
GRANDMASTER,30,totalGold,Linear,SVC,KR_6718820761,0.0011020000092685
IRON,20,xp,Linear,LR,KR_6721830650,0.001101900008507
DIAMOND,20,xp,Linear,SVC,KR_6689153168,0.0011016000062227
BRONZE,15,totalDamageDone,Linear,SVC,KR_6697602921,0.0011016000062227
BRONZE,20,xp,Linear,SVC,KR_6719801174,0.0011014000046998
EMERALD,20,totalGold,Linear,SVC,KR_6688779490,0.0011014000046998
CHALLENGER,5,totalDamageTaken,Linear,LR,KR_6719025407,0.0011013000039383
IRON,25,totalGold,Linear,SVC,KR_6692638149,0.001101000001654
GOLD,20,totalGold,Linear,LR,KR_6653234423,0.0011008000001311
DIAMOND,25,totalDamageDone,Linear,SVC,KR_6703469268,0.0011008000001311
GRANDMASTER,30,totalGold,Linear,SVC,KR_6700947907,0.0011008000001311
SILVER,30,totalDamageTaken,Linear,SVC,KR_6711575562,0.0011008000001311
GOLD,25,xp,Linear,SVC,KR_6710644400,0.0011008000001311
SILVER,15,totalDamageDone,Linear,SVC,KR_6722876813,0.0011008000001311
GOLD,20,totalDamageDone,Linear,SVC,KR_6685691130,0.0011005999986082
EMERALD,30,xp,Linear,SVC,KR_6720673430,0.0011004999978467
EMERALD,30,xp,Linear,SVC,KR_6716886112,0.0011004999978467
BRONZE,15,totalGold,Linear,SVC,KR_6697602921,0.0011003999970853
GOLD,25,xp,Linear,SVC,KR_6717057617,0.0011001999955624
SILVER,15,totalDamageDone,Linear,SVC,KR_6722571790,0.0011001999955624
DIAMOND,15,totalDamageDone,Linear,SVC,KR_6713438037,0.0011000999948009
DIAMOND,15,totalGold,Linear,SVC,KR_6720398487,0.0011000999948009
PLATINUM,15,totalDamageDone,Linear,SVC,KR_6629083317,0.0010999999940395
PLATINUM,10,xp,Linear,LR,KR_6720945585,0.0010999999940395
GOLD,15,totalGold,Linear,SVC,KR_6722209068,0.001099899993278
GOLD,30,totalDamageTaken,Linear,SVC,KR_6716122402,0.001099899993278
SILVER,20,xp,Linear,SVC,KR_6672584601,0.0010996999917551
BRONZE,25,totalDamageDone,Linear,SVC,KR_6698859172,0.0010996999917551
PLATINUM,15,totalDamageDone,Linear,SVC,KR_6720721077,0.0010995999909937
PLATINUM,5,totalGold,Linear,LR,KR_6714893677,0.0010994999902322
GRANDMASTER,15,totalDamageDone,Linear,SVC,KR_6720191687,0.0010992999887093
MASTER,30,xp,Linear,SVC,KR_6711732043,0.0010992000461556
CHALLENGER,15,totalDamageTaken,Linear,LR,KR_6718915047,0.0010990999871864
MASTER,20,xp,Linear,SVC,KR_6720486739,0.0010990000446327
GOLD,25,xp,Mixed,SVC,KR_6713953115,0.001098999986425
BRONZE,30,totalDamageTaken,Linear,SVC,KR_6698859172,0.001098999986425
CHALLENGER,30,totalGold,Linear,SVC,KR_6718915047,0.001098999986425
EMERALD,30,totalDamageDone,Linear,SVC,KR_6716886112,0.001098999986425
PLATINUM,15,totalGold,Linear,SVC,KR_6720788356,0.0010988999856635
CHALLENGER,15,totalGold,Linear,SVC,KR_6720216348,0.0010988000431098
DIAMOND,20,totalDamageDone,Linear,SVC,KR_6719888945,0.0010986999841406
GOLD,20,xp,Linear,SVC,KR_6696043911,0.0010986000415869
GOLD,30,totalDamageTaken,Linear,SVC,KR_6706170670,0.0010985999833792
BRONZE,5,totalGold,Mixed,SVC,KR_6714586906,0.0010985000408254
CHALLENGER,20,xp,Linear,SVC,KR_6720216348,0.0010984999826177
BRONZE,20,totalDamageDone,Linear,SVC,KR_6719801174,0.0010983999818563
EMERALD,20,totalDamageDone,Linear,SVC,KR_6716886112,0.0010983999818563
BRONZE,20,totalGold,Linear,SVC,KR_6643461539,0.0010983000393025
SILVER,15,totalDamageDone,Linear,SVC,KR_6672584601,0.0010982999810948
PLATINUM,15,totalGold,Linear,SVC,KR_6720862597,0.0010982999810948
CHALLENGER,10,xp,Linear,LR,KR_6719025407,0.0010981999803334
PLATINUM,15,totalGold,Linear,SVC,KR_6714668974,0.0010981999803334
SILVER,20,totalGold,Linear,SVC,KR_6711575562,0.0010980999795719
DIAMOND,15,totalGold,Linear,SVC,KR_6697626991,0.0010977999772876
GOLD,30,totalDamageTaken,Linear,SVC,KR_6696043911,0.0010977000347338
BRONZE,15,totalGold,Linear,LR,KR_6643461539,0.0010976000339724
PLATINUM,30,totalDamageTaken,Linear,SVC,KR_6629083317,0.0010975999757647
MASTER,5,totalDamageDone,Linear,LR,KR_6721279552,0.0010974000324495
MASTER,15,totalGold,Linear,SVC,KR_6702568067,0.0010973999742418
GRANDMASTER,20,totalDamageDone,Linear,SVC,KR_6720006844,0.001097300031688
MASTER,5,xp,Mixed,SVC,KR_6708466200,0.0010972000309266
CHALLENGER,30,totalDamageTaken,Linear,SVC,KR_6719124350,0.0010971999727189
GOLD,20,totalGold,Linear,SVC,KR_6710644400,0.0010971999727189
GOLD,30,totalDamageTaken,Linear,SVC,KR_6722864607,0.0010971000301651
EMERALD,5,totalGold,Mixed,SVC,KR_6720618309,0.0010970999719575
EMERALD,15,xp,Linear,SVC,KR_6716865681,0.0010970000294037
BRONZE,30,xp,Linear,SVC,KR_6623220455,0.0010970000294037
GOLD,20,totalDamageDone,Linear,SVC,KR_6706170670,0.0010970000294037
BRONZE,15,totalGold,Linear,SVC,KR_6722673207,0.0010969000286422
PLATINUM,20,totalGold,Linear,SVC,KR_6720788356,0.0010969000286422
EMERALD,30,totalGold,Linear,SVC,KR_6716886112,0.0010969000286422
CHALLENGER,30,totalGold,Linear,SVC,KR_6719025407,0.0010968000278808
MASTER,20,xp,Linear,SVC,KR_6702568067,0.0010966000263579
CHALLENGER,5,totalDamageTaken,Linear,LR,KR_6718989642,0.0010966000263579
PLATINUM,20,totalGold,Linear,SVC,KR_6720481811,0.0010966000263579
IRON,25,totalGold,Linear,SVC,KR_6628785661,0.0010965000255964
BRONZE,15,totalGold,Linear,SVC,KR_6718308708,0.0010964999673888
PLATINUM,20,totalDamageDone,Linear,SVC,KR_6629083317,0.001096400024835
PLATINUM,30,totalDamageDone,Linear,SVC,KR_6720721077,0.0010962999658659
BRONZE,20,totalGold,Linear,SVC,KR_6722673207,0.0010962999658659
GRANDMASTER,15,totalDamageDone,Linear,SVC,KR_6720045022,0.0010962000233121
CHALLENGER,5,totalDamageDone,Linear,LR,KR_6718915047,0.0010961000225506
CHALLENGER,15,totalGold,Linear,SVC,KR_6719076193,0.0010961000225506
BRONZE,25,totalDamageDone,Linear,SVC,KR_6612511481,0.0010960000217892
EMERALD,30,totalGold,Linear,SVC,KR_6720673430,0.0010959000210277
MASTER,20,totalDamageDone,Linear,SVC,KR_6721374687,0.0010959000210277
BRONZE,30,xp,Linear,SVC,KR_6719801174,0.0010958999628201
DIAMOND,20,totalGold,Linear,SVC,KR_6719888945,0.0010958000202663
CHALLENGER,10,totalDamageTaken,Linear,LR,KR_6720369775,0.0010958000202663
GOLD,15,totalGold,Linear,SVC,KR_6696043911,0.0010957999620586
CHALLENGER,25,totalGold,Linear,SVC,KR_6720216348,0.0010955999605357
DIAMOND,15,totalGold,Linear,SVC,KR_6703469268,0.0010955000179819
MASTER,15,totalDamageDone,Linear,SVC,KR_6721279552,0.0010955000179819
CHALLENGER,15,totalGold,Linear,SVC,KR_6719124350,0.0010954999597743
GOLD,20,totalGold,Linear,SVC,KR_6716122402,0.0010954999597743
CHALLENGER,30,totalDamageDone,Linear,SVC,KR_6718989642,0.0010953999590128
MASTER,15,totalDamageDone,Linear,SVC,KR_6719362239,0.0010952000156976
GOLD,30,xp,Linear,LR,KR_6717057617,0.0010952000156976
GRANDMASTER,30,totalDamageTaken,Linear,SVC,KR_6720191687,0.0010952000156976
EMERALD,25,totalDamageDone,Linear,SVC,KR_6720468016,0.0010952000156976
BRONZE,20,totalGold,Linear,SVC,KR_6698859172,0.0010952000156976
GRANDMASTER,15,totalDamageTaken,Linear,knn,KR_6700947907,0.0010951999574899
CHALLENGER,15,totalGold,Linear,SVC,KR_6718915047,0.0010951000149361
SILVER,20,totalGold,Linear,SVC,KR_6723064601,0.0010948999552056
SILVER,10,totalDamageTaken,Linear,LR,KR_6708495790,0.0010948000126518
BRONZE,15,xp,Linear,SVC,KR_6719801174,0.0010948000126518
MASTER,15,totalDamageDone,Linear,SVC,KR_6720486739,0.0010946999536827
PLATINUM,5,totalGold,Linear,knn,KR_6720721077,0.0010945999529212
PLATINUM,20,totalGold,Linear,SVC,KR_6658164740,0.0010945999529212
IRON,20,totalGold,Linear,SVC,KR_6718588302,0.0010945999529212
DIAMOND,15,totalDamageDone,Linear,SVC,KR_6720398487,0.0010945999529212
IRON,15,totalGold,Linear,SVC,KR_6707011931,0.0010945000103674
CHALLENGER,15,totalGold,Linear,SVC,KR_6718989642,0.0010944999521598
PLATINUM,20,totalDamageDone,Linear,SVC,KR_6720945585,0.001094400009606
IRON,25,totalDamageDone,Linear,SVC,KR_6628785661,0.0010943999513983
IRON,15,totalDamageTaken,Linear,LR,KR_6718588302,0.0010943000088445
CHALLENGER,25,xp,Linear,SVC,KR_6718952462,0.0010942000080831
BRONZE,25,totalDamageDone,Linear,SVC,KR_6643461539,0.0010942000080831
MASTER,15,totalDamageDone,Linear,SVC,KR_6702312310,0.0010941999498754
CHALLENGER,15,totalGold,Linear,LR,KR_6720411617,0.0010941000073216
DIAMOND,30,totalDamageDone,Linear,SVC,KR_6689153168,0.0010940000065602
EMERALD,25,totalGold,Linear,SVC,KR_6720745651,0.0010939000057987
GOLD,20,xp,Linear,LR,KR_6685691130,0.0010939000057987
PLATINUM,15,totalGold,Linear,knn,KR_6720481811,0.0010937000042758
GRANDMASTER,20,totalDamageDone,Linear,SVC,KR_6717156971,0.0010934000019915
PLATINUM,15,totalGold,Linear,SVC,KR_6720721077,0.0010934000019915
CHALLENGER,30,totalDamageDone,Linear,SVC,KR_6720216348,0.0010934000019915
PLATINUM,30,totalGold,Linear,SVC,KR_6720862597,0.0010934000019915
GRANDMASTER,25,xp,Linear,SVC,KR_6720031714,0.0010934000019915
BRONZE,15,totalGold,Linear,SVC,KR_6643461539,0.00109330000123
BRONZE,20,xp,Linear,SVC,KR_6612511481,0.0010930999997071
EMERALD,30,totalDamageDone,Linear,SVC,KR_6633976812,0.0010929999989457
IRON,20,totalGold,Linear,SVC,KR_6628785661,0.0010929999989457
BRONZE,30,totalDamageTaken,Linear,SVC,KR_6718308708,0.0010927999974228
BRONZE,30,totalDamageTaken,Linear,SVC,KR_6719801174,0.0010927999974228
BRONZE,10,totalDamageTaken,Linear,LR,KR_6693211202,0.0010927999974228
GOLD,25,totalDamageDone,Linear,SVC,KR_6717057617,0.0010927999974228
EMERALD,30,totalGold,Linear,LR,KR_6706440997,0.0010926999966613
GOLD,20,totalDamageDone,Linear,SVC,KR_6710644400,0.0010926999966613
GRANDMASTER,15,totalGold,Linear,SVC,KR_6702013093,0.0010924999951384
IRON,20,totalDamageDone,Linear,SVC,KR_6721830650,0.001092399994377
GOLD,25,totalDamageDone,Linear,SVC,KR_6716122402,0.001092399994377
IRON,25,totalDamageDone,Linear,knn,KR_6628785661,0.0010922999936155
IRON,25,totalDamageDone,Linear,SVC,KR_6707011931,0.0010921000503003
BRONZE,20,totalGold,Linear,SVC,KR_6719801174,0.0010920999920926
IRON,20,totalDamageDone,Linear,SVC,KR_6693725199,0.0010920999920926
CHALLENGER,5,totalGold,Linear,LR,KR_6718989642,0.0010920999920926
GRANDMASTER,15,totalGold,Linear,SVC,KR_6720006844,0.0010919000487774
DIAMOND,15,totalGold,Linear,SVC,KR_6713438037,0.0010919000487774
CHALLENGER,10,xp,Linear,LR,KR_6718952462,0.0010918999905698
IRON,20,totalDamageDone,Linear,SVC,KR_6628785661,0.0010918999905698
GOLD,25,totalDamageDone,Linear,SVC,KR_6710644400,0.0010918999905698
GOLD,20,totalDamageTaken,Linear,LR,KR_6653234423,0.001091800048016
BRONZE,15,totalGold,Linear,SVC,KR_6698859172,0.0010916999890469
SILVER,15,totalGold,Linear,SVC,KR_6722700025,0.0010916999890469
SILVER,25,totalGold,Linear,SVC,KR_6722876813,0.0010916999890469
GOLD,30,totalDamageDone,Linear,SVC,KR_6685691130,0.001091499987524
SILVER,15,totalGold,Linear,SVC,KR_6711575562,0.0010913999867625
CHALLENGER,5,xp,Linear,LR,KR_6719124350,0.0010913999867625
MASTER,15,totalDamageDone,Linear,SVC,KR_6719639076,0.0010913999867625
GOLD,20,totalDamageDone,Linear,SVC,KR_6713953115,0.0010913000442087
MASTER,25,totalDamageDone,Linear,SVC,KR_6719844876,0.0010911999852396
PLATINUM,25,totalDamageDone,Linear,SVC,KR_6720862597,0.0010911999852396
MASTER,20,totalGold,Linear,LR,KR_6708466200,0.0010911999852396
GOLD,15,totalGold,Linear,SVC,KR_6713953115,0.0010910999844782
SILVER,15,totalGold,Linear,SVC,KR_6722876813,0.0010908999829553
CHALLENGER,15,totalGold,Linear,SVC,KR_6719025407,0.0010908999829553
IRON,25,totalGold,Linear,SVC,KR_6618104295,0.0010908000404015
EMERALD,25,xp,Linear,LR,KR_6720745651,0.0010908000404015
IRON,15,totalDamageDone,Linear,SVC,KR_6707011931,0.00109070003964
SILVER,20,totalDamageTaken,Linear,LR,KR_6722876813,0.0010905000381171
SILVER,15,totalDamageDone,Linear,SVC,KR_6723064601,0.0010905000381171
BRONZE,20,totalGold,Linear,SVC,KR_6697602921,0.0010902999783866
EMERALD,15,totalGold,Linear,LR,KR_6706440997,0.0010902999783866
GOLD,25,totalDamageDone,Linear,SVC,KR_6696043911,0.0010902999783866
PLATINUM,15,totalGold,Linear,SVC,KR_6628974366,0.0010901999776251
MASTER,15,totalGold,Linear,SVC,KR_6719639076,0.0010901000350713
SILVER,20,totalDamageDone,Linear,SVC,KR_6723064601,0.0010901000350713
EMERALD,10,xp,Linear,LR,KR_6656499891,0.0010900999768637
CHALLENGER,15,xp,Linear,SVC,KR_6719025407,0.0010898999753408
CHALLENGER,20,totalDamageDone,Linear,SVC,KR_6720216348,0.0010898999753408
BRONZE,30,totalGold,Linear,SVC,KR_6612511481,0.0010898999753408
SILVER,30,totalGold,Linear,LR,KR_6709199827,0.001089800032787
SILVER,30,totalDamageTaken,Linear,SVC,KR_6723064601,0.001089800032787
GRANDMASTER,15,totalGold,Linear,SVC,KR_6717156971,0.001089800032787
PLATINUM,25,totalGold,Linear,SVC,KR_6628974366,0.0010895999730564
BRONZE,15,totalGold,Linear,SVC,KR_6693211202,0.0010895999730564
DIAMOND,20,totalDamageDone,Linear,SVC,KR_6713438037,0.001089499972295
CHALLENGER,10,totalGold,Linear,LR,KR_6719124350,0.001089499972295
IRON,15,xp,Linear,SVC,KR_6618104295,0.0010893999715335
PLATINUM,5,totalGold,Linear,knn,KR_6720481811,0.0010893999715335
GRANDMASTER,25,totalDamageDone,Linear,SVC,KR_6720031714,0.0010893999715335
PLATINUM,30,totalDamageDone,Linear,SVC,KR_6720481811,0.0010892999707721
IRON,15,xp,Linear,SVC,KR_6628785661,0.0010892000282183
MASTER,5,totalGold,Mixed,SVC,KR_6708466200,0.0010891999700106
CHALLENGER,10,totalDamageDone,Linear,LR,KR_6720275332,0.0010891000274568
CHALLENGER,5,xp,Linear,LR,KR_6719076193,0.0010890999692492
CHALLENGER,10,totalGold,Linear,LR,KR_6719025407,0.0010889999684877
BRONZE,20,totalDamageDone,Linear,SVC,KR_6643461539,0.0010889000259339
GOLD,15,totalDamageDone,Linear,SVC,KR_6706170670,0.0010889000259339
SILVER,15,xp,Linear,SVC,KR_6709199827,0.0010888999677263
BRONZE,20,xp,Linear,SVC,KR_6698859172,0.0010888000251725
EMERALD,25,totalGold,Linear,SVC,KR_6720468016,0.0010888000251725
MASTER,15,xp,Linear,SVC,KR_6711732043,0.0010888000251725
GRANDMASTER,20,totalDamageDone,Linear,SVC,KR_6720191687,0.001088700024411
IRON,20,totalDamageDone,Linear,SVC,KR_6718588302,0.0010886000236496
CHALLENGER,20,totalDamageDone,Linear,SVC,KR_6720369775,0.0010885000228881
GOLD,20,xp,Linear,LR,KR_6710644400,0.0010884999646805
DIAMOND,20,totalGold,Linear,SVC,KR_6703469268,0.0010884999646805
GOLD,20,totalGold,Linear,SVC,KR_6722209068,0.0010884000221267
MASTER,15,totalDamageDone,Linear,SVC,KR_6721374687,0.0010884000221267
SILVER,25,xp,Linear,SVC,KR_6722329158,0.0010883000213652
SILVER,20,totalGold,Linear,SVC,KR_6722876813,0.0010882000206038
EMERALD,30,xp,Linear,SVC,KR_6720618309,0.0010882000206038
GRANDMASTER,20,totalGold,Linear,SVC,KR_6720191687,0.0010882000206038
MASTER,15,totalGold,Linear,SVC,KR_6702312310,0.0010882000206038
MASTER,20,totalDamageDone,Linear,SVC,KR_6702568067,0.0010882000206038
SILVER,20,totalGold,Linear,SVC,KR_6722329158,0.0010880999616347
GRANDMASTER,15,totalGold,Linear,SVC,KR_6718820761,0.0010880999616347
GRANDMASTER,15,totalGold,Linear,SVC,KR_6720090100,0.0010880000190809
BRONZE,20,xp,Linear,SVC,KR_6643461539,0.0010880000190809
MASTER,20,totalDamageDone,Linear,SVC,KR_6721279552,0.0010879999608732
SILVER,15,totalGold,Linear,SVC,KR_6709199827,0.0010879000183194
DIAMOND,25,totalDamageTaken,Linear,LR,KR_6711406479,0.0010879000183194
SILVER,15,xp,Linear,SVC,KR_6722329158,0.0010878999601118
PLATINUM,15,totalGold,Linear,SVC,KR_6629083317,0.0010875000152736
PLATINUM,5,xp,Mixed,SVC,KR_6714893677,0.001087499957066
GOLD,20,totalGold,Mixed,SVC,KR_6653234423,0.0010873000137507
IRON,20,totalGold,Linear,SVC,KR_6618104295,0.0010873000137507
GOLD,25,totalGold,Linear,SVC,KR_6722864607,0.0010871999547816
EMERALD,20,xp,Linear,SVC,KR_6720673430,0.0010871000122278
SILVER,20,totalDamageDone,Linear,SVC,KR_6722571790,0.0010871000122278
DIAMOND,25,totalGold,Linear,SVC,KR_6718954639,0.0010871000122278
BRONZE,15,xp,Linear,SVC,KR_6697602921,0.0010870000114664
GRANDMASTER,20,totalDamageDone,Linear,SVC,KR_6720045022,0.0010868000099435
SILVER,20,totalDamageDone,Linear,SVC,KR_6709199827,0.0010868000099435
CHALLENGER,20,totalDamageDone,Linear,SVC,KR_6719124350,0.0010867999517358
CHALLENGER,15,totalGold,Linear,LR,KR_6720369775,0.001086700009182
CHALLENGER,5,totalDamageDone,Linear,LR,KR_6718989642,0.001086700009182
GRANDMASTER,25,totalGold,Linear,SVC,KR_6700947907,0.0010865000076591
MASTER,15,totalGold,Linear,SVC,KR_6720486739,0.0010865000076591
DIAMOND,20,totalDamageDone,Linear,SVC,KR_6720008037,0.0010864000068977
